Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2011,335910,29623,45975,124351,52296,130672,2
2010,255012,57061,47516,125830,32735,111049,1
2009,177488,5624,87812,121813,19987,53988,1
2008,161785,-30326,107610,98509,28865,19764,1
2007,386185,16002,80985,105736,25339,50090,3
2006,408711,32906,89871,107430,16528,34087,4
2005,84065,15088,17625,2076,30837,15288,1
2023,26877318,7069054,1212448,5266829,21027980,24531989,67
2022,23765747,3219599,1009278,3183290,15999349,17462935,66
2021,20980328,5705293,1878146,4912817,11735041,14243335,64
2020,16660950,4227800,1950962,4392147,6469147,8538042,65
2019,14135338,2347995,2855668,1908048,5543840,4310243,64
2018,11875541,1949514,2395145,305362,4313207,1962247,60
2017,11826715,1950733,812614,431710,2654690,2079176,63
2016,10694048,1425552,1568244,553413,2599650,1437551,55
2015,9550459,791164,1812011,274677,3176039,1589888,50
2014,8346107,1180141,1329620,302126,2610100,1544838,42
2013,6127267,748236,916920,258180,1700702,1007285,31
2012,4541340,234419,1037815,363207,1325743,650237,22
2011,2823967,225975,554548,168519,790451,415818,13
2010,1158434,162342,354640,122313,421701,189843,8
2009,273866,17501,169470,0,196971,27501,4
