Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2018,4445265,902729,1640205,2905833,1085900,2351528,40
2017,2744581,252856,1608520,2291737,754293,1446897,42
2016,3143683,671292,1348359,2210384,721989,1600758,41
2015,2431943,522594,526321,1967451,454030,1747294,32
2014,2148897,611121,476047,1966996,521496,1770933,38
2013,1554056,154205,661220,671326,418076,231546,29
2012,1445846,25781,1242992,727782,576029,77341,25
2011,1370545,23627,1095124,784476,471415,51559,12
2010,756591,6772,808891,636569,200254,27932,7
2009,723380,20160,1048321,435241,634240,21160,2
2023,3861164,9725,2115848,904956,2019940,891157,4
2022,6196218,11658,1539930,528464,1940359,953171,9
2021,5495112,719992,1698887,530560,2085955,941513,8
2020,1919879,178378,1446760,104045,1780999,441153,6
2019,2056309,268751,1400786,48022,1691788,339873,5
2018,697802,3906,1499532,13111,1572967,87377,4
2017,73446,-79068,1457452,18657,1521144,83471,2
2016,791253,130,1339752,24479,1473691,162539,1
2015,7903981,40535,1115150,12363,1263814,162409,2
2014,16625703,121204,1664902,26492,1758743,121874,2
2013,19803616,382658,5609198,0,6317466,708268,1
2012,1453695,53446,83671,0,409281,325610,2
2011,131690,22451,146095,0,418259,272164,2
2010,369767,2409,410077,0,659791,249714,2
2009,918847,212411,793525,128350,912480,247305,13
2008,505446,-199536,575276,207400,402769,34893,17
2007,395112,-2369,505367,161714,578082,234429,9
2006,336878,108979,542555,344697,419927,236798,6
2005,259041,127099,426174,133527,407277,127819,6
2023,22988914,163415,2524360,2265097,4682432,4405114,143
2022,22623149,925018,1938096,2123747,4606093,4700002,140
2021,16375160,383678,1501100,1404028,4033642,3737727,140
2020,15138637,341612,1842704,2052198,3911159,3961264,141
2019,14663520,144056,1863119,2633889,3055434,3701598,147
2018,15544116,815401,1416809,2297406,3459672,4137383,145
2017,14385844,1370056,1242203,1801637,3676201,3983140,146
2016,11056194,94472,858115,716028,2808781,2666694,153
2015,10653635,417584,706601,808629,2684073,2809005,151
2014,11142125,377026,582589,881326,2184893,2566269,142
2013,10288274,138990,451485,991559,1639291,2251889,142
2012,9826714,55757,549451,1044663,1581266,2138039,157
2011,10678166,509561,713838,1179579,1385706,1882726,153
2010,8103282,481334,781499,1017697,1376280,1645988,159
2009,8018856,352045,835437,998037,1161134,1333134,134
2008,7381151,32437,634429,407299,1179995,996277,152
2007,1228095,11788,461252,157532,1273027,969307,174
2023,372696630,-8029176,89802206,62075898,92547237,64707644,292
2022,433950677,8371180,76994827,59202592,90531101,72736820,289
2021,492661485,64911920,40639500,59532027,121060502,139385602,287
2020,254144084,3864015,47172023,48629187,73796339,74502471,246
2019,293589055,3603816,60439048,50041176,71901711,61325792,231
2018,305047202,8764352,66489271,51846473,72520042,57721976,242
2017,256918679,9109249,44668352,41779444,65977319,62907021,222
2016,176131041,3423486,21638711,41486212,37170125,57283900,210
2015,187483011,-1270553,11716833,39068832,29199056,56710165,209
2014,214431937,589251,11850257,38781964,30850489,57980718,196
2013,220706145,-4664095,16704847,41239795,36740477,61551117,209
2012,251583199,570342,17018932,42943255,40025924,66213330,214
2011,274781362,4370861,23464499,44519418,42195931,63509488,220
2010,262209690,12198191,23999807,45975573,37025572,59138627,205
2009,149205464,1446905,21099939,46206394,21354092,46613323,196
2008,218673241,4182481,23763937,49794975,20484798,46690147,242
2007,160587483,2832316,31323370,44281548,30114918,43073096,239
2006,139735638,5329702,10946591,35809171,16706402,41643548,233
2005,109506299,1609250,11786614,31498394,14922796,34722125,249
2023,58021647,86489,20444920,35137503,39357134,54846287,426
2022,62571898,4282635,25843491,40278329,39490292,54759798,420
2021,61505139,10330229,24235109,41847593,38941724,57096256,412
2020,64439937,9542054,26894274,41605404,31613906,46766027,399
2019,50998166,7717466,30062666,40242018,26236736,37223973,352
2018,34030446,184587,22952225,32014558,19316499,29505869,338
2017,30250956,458955,18769782,26623208,21500399,30151808,326
2016,32137474,438344,16619100,28666485,21973519,34527177,410
2015,32162613,5125035,13172639,25207156,22220553,34688719,415
2014,34931205,3755160,15091215,26753023,17734110,29563683,398
2013,35385608,5170215,14504202,28511090,12096443,26234713,334
2012,33466505,4957132,17265025,27615351,12631452,23049546,199
2011,17326674,2835659,6642920,19794700,4868000,18092413,59
2010,9534443,2134892,6592590,19722814,2090103,15245631,44
2009,6671728,1447386,10449287,18742687,4794312,13110739,28
2008,8053533,3815348,5120296,11647560,5134455,11663353,14
2007,8470853,4024183,3857367,7780756,3924616,7848005,11
2006,1667001,298200,2140668,1769772,4194718,3823822,1
2005,1539823,72003,1956111,1896226,3585507,3525622,1
