Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2017,17788755,2652353,13732671,4200141,23897429,10706563,33
2016,15069066,2919613,15382812,3831818,18989663,8076960,29
2015,12999285,2445541,8680451,4230144,14193780,10301572,25
2014,10592728,1583930,6885987,3906495,10727648,7889494,18
2013,2384474,82008,4905358,3577091,7563042,6305564,16
2012,3195329,305227,3641291,3433131,6277534,6200756,17
2011,2253399,331583,3460530,3326612,5975072,5895529,17
2010,1544480,172566,2174200,2892524,4768274,5563946,17
2009,2063198,134319,2149166,3226956,4422012,5564655,17
2008,2324669,332480,1792464,3256301,3946233,5430336,16
2007,1923834,241382,2514762,2792104,3872262,4149604,18
2006,1491019,149148,1078541,2027825,2458077,3438785,18
2005,1219196,28849,3006678,2066756,1723572,792637,17
2023,35451180,1684017,2180530,16869957,18755141,33529348,124
2022,32020956,987831,3409901,17413392,17798505,31845331,128
2021,39255330,1632829,5088908,18456353,17481292,30857500,150
2020,28963271,886517,13118746,11143850,23615649,21690749,126
2019,31797693,1493688,2144612,10340736,12612660,20804232,157
2018,32166787,1497675,5657088,10457816,14549903,19310544,146
2017,28199289,1517036,4022935,10124904,12017600,17812869,132
2016,20034468,692881,1881017,7803403,10373448,16295834,119
2015,18128642,705301,1435982,8242825,8796054,15602897,108
2014,21248840,1737071,4341949,8561647,10668521,14888219,118
2013,17462468,581988,1929861,9565723,6530334,14166196,102
2012,15257076,284590,1066564,7932133,6748537,13619512,103
2011,16407635,34083,5040307,7482163,10406787,12859455,112
2010,10783858,327897,3968040,6986132,6086404,9134502,88
2009,8701197,238656,1009467,5922796,3844941,8806605,65
2008,7953558,-599912,1504678,4086337,4213668,6881637,90
2007,7199779,-505452,6924420,3921188,3829111,825879,90
2006,6770557,-435641,5346363,3550735,2986107,1331331,87
2005,6744187,26645,6352574,3210473,4355502,1298024,85
2023,27259202,5855457,8025495,1079437,13905583,6972380,92
2022,21973177,3769259,11326421,1169352,13968618,3824349,99
2021,18987913,2673386,1941182,1277366,10074851,9423860,91
2020,15952696,2080434,1599552,1403425,7995078,7818474,90
2019,17066059,2468711,3379446,1472057,8620907,6738040,92
2018,17063401,596775,4145457,1149936,7247398,4269329,119
2017,22811732,3617504,6307627,1384373,8558324,3672554,115
2016,24494314,4757714,2636765,1613125,10660520,9636501,132
2015,21878120,4440965,2672083,1622676,9137558,8106155,127
2014,20276019,4772772,2791191,1681940,8372622,7221381,115
2013,18935566,4409271,2667270,1995034,7540556,6881945,117
2012,16351697,1923991,1521435,1894464,5514970,5907198,115
2011,15337230,3200556,1547718,2773818,5193579,6423683,121
2010,16004847,3107103,1512480,2862867,5526571,6901699,118
2009,18264091,2877186,2445789,3179705,6107976,6871979,121
2008,18958893,4296887,4366032,3839908,6336660,5843170,129
2007,11313384,2384092,2104835,1872629,3625931,3393725,108
2006,6788994,1663753,1561462,1597247,2141818,2252148,68
2005,4993271,935404,1994118,1536153,1289486,990454,64
2023,1797992,208707,1121910,195526,1216715,295291,5
2022,1678622,276604,1029815,126335,1263642,363188,7
2021,1750811,362113,900728,132616,1211382,448697,7
2020,1389506,243564,848314,138778,1051497,351603,5
2019,1521827,200061,750612,145308,904233,308100,9
2018,1785623,130612,366084,175671,825351,647607,12
2017,1760655,267185,732821,193063,1051376,516995,14
2016,1852626,118825,787240,257278,827979,296133,14
2015,1659572,103638,263306,218645,800845,746559,14
2014,1525606,65714,237484,252663,768119,769548,14
2013,1546297,43904,306048,282457,746784,703834,14
2012,1510750,93641,419614,289600,803050,650275,14
2011,1468383,37976,493211,347623,735436,556634,14
2010,1441269,22875,537354,385198,550865,360983,14
2009,1505375,46628,613384,432445,899075,675438,17
2008,1865567,120269,581065,491378,762462,628811,20
2007,2053576,226628,500351,302035,836858,638542,21
2006,1529079,132352,630754,236429,596078,210872,20
2005,1647262,74754,828207,315245,648455,152520,20
