Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2018,17465704,295680,9929061,20441689,10786962,16009487,106
2017,19693298,559204,10005247,19187753,10803231,15536869,112
2016,16433068,98016,11851445,14929026,10519991,8452723,119
2015,14198812,85455,9863899,16146684,9587257,7533550,117
2014,11256800,54217,9633823,16973556,9568511,7978649,110
2013,10512421,100285,8280068,18251688,7833638,8197309,85
2012,11647092,345493,11278833,19391278,7953663,8195187,88
2011,8125051,105911,8325400,17030141,4284060,8388837,96
2010,8106934,109972,7883919,13563885,4927685,9093593,94
2009,6075217,55422,4961230,8739294,2539660,6307121,80
2008,6159708,32781,3785690,7642168,2433683,6251699,70
2007,3672574,31483,2723797,4312065,1991400,3579668,60
2006,2581024,23015,1868580,4330489,1080795,3548185,63
2005,2110756,48348,999128,3479518,1059440,3543351,62
2023,3957867,330720,4811301,2677016,4766343,2386084,19
2022,3012166,41161,5155242,2619024,5384594,2324183,20
2021,3827367,133348,6027842,2608767,5693589,2274514,20
2020,1756735,59635,7687067,2127113,7433522,1860163,30
2019,4739251,19295,7783997,3245209,6360581,1803135,47
2018,5587184,116591,8252500,3123972,6964986,1785894,45
2017,4032628,13950,7377450,3006201,6156594,1678957,0
2016,5346681,49274,6952829,3351350,5171935,1552837,29
2015,6385236,79817,5119975,2362443,4280186,1501967,18
2014,5057671,78120,3110508,1900289,1605659,395440,9
2013,1647434,48141,2156870,1919150,555079,317359,9
2012,1232731,9231,1874157,1641010,452536,295694,8
2011,1460717,11421,2550555,1643117,1186453,355320,5
2010,1058859,23969,2120793,1336086,1039661,321139,8
2009,1444454,85190,1426081,537829,1132395,297709,13
2008,1273771,71408,1849005,1199209,763458,167640,43
2007,1213243,69198,995487,506726,584993,96232,34
2006,327993,20709,435387,373377,89044,27034,24
2005,10272,5325,82212,43575,44962,6325,1
2023,120,-50,267519,262960,867,-3692,0
2022,0,-240,267470,262960,867,-3643,0
2021,0,-359,274469,262960,8106,-3403,0
2020,0,-290,274469,262960,8466,-3043,0
2019,0,-110,274469,262960,8755,-2754,0
2018,0,-575,274469,262960,8865,-2644,0
2017,0,-533,274469,262960,9441,-2068,0
2016,0,-2295,281210,262960,16715,-1535,1
2015,4500,204,280813,262960,18613,760,1
2014,9500,272,300832,231471,6183067,556,1
2013,3500,84,6162,1560,4886,284,1
2023,2237710,348699,1590645,648965,1771807,830127,7
2022,2132638,322793,1720944,653221,1549150,481427,6
2021,1722279,101189,1674095,691811,1242107,259823,5
2020,1302800,43215,1231564,289105,1144308,201849,6
2019,1230377,23392,1364523,288658,1257230,158634,6
2018,1002242,22357,1271815,302155,1203756,234301,5
2017,1029390,76702,1172386,367072,1025463,211944,5
2016,855248,13385,1504547,357101,932113,-214757,6
2015,777891,12900,1325726,177946,901012,-228143,6
2014,325185,1187,1297228,169392,886793,-241043,5
2013,667128,-134743,1136952,174142,720580,-242230,11
2012,870954,11267,1153077,166695,804695,-107487,13
2011,283357,-103608,855744,120307,617787,-118754,5
2010,86450,-35495,559596,17177,510989,-32534,1
2009,187301,1218,545961,46187,503839,2961,4
2008,415675,2090,404358,83246,326049,3833,7
2007,606294,56800,338471,118143,222974,2646,7
2006,151402,5650,167382,30721,86611,-54154,4
2005,44681,-39112,107425,6128,39950,-61347,1
