Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2013,20772570,151859,1839707,48471245,7910674,23884844,196
2012,34205090,121876,1377066,51909202,6568555,17453648,187
2011,33337054,219004,2125476,44131887,7348445,17372948,168
2010,19066064,273926,2478676,33080398,9200132,17208729,162
2009,16158489,87894,1978068,25063963,5600073,9433834,177
2008,35205610,7708,3314824,26548972,5335753,9347482,194
2007,21500776,46941,16516207,9643506,7178032,305331,196
2006,12764977,9306,3043615,4438753,3007837,260251,170
2005,5865873,6749,1585281,1454631,1466583,252295,137
2023,2080113,177513,2490472,7216022,54696828,18263334,11
2022,3001049,101661,3932016,4462639,59117493,18085821,15
2021,21129223,1048734,4001464,4089614,18345610,17984160,12
2020,3344895,822241,10071192,5314180,21935252,16935426,12
2019,3162109,436985,11522701,5414619,22635531,16113185,13
2018,3834030,909744,10710743,4692016,21971211,15674950,20
2017,3822691,913955,5278984,4065372,16229568,14765206,23
2016,3664290,363496,5062052,4047852,14981098,13851251,22
2015,9106350,-1206977,3889474,4118821,13291055,13487756,22
2014,3516081,75084,3126030,3871953,25697846,13994715,23
2013,3359269,908170,3628722,3081296,26898764,13861394,24
2012,2959781,9392,4238707,3350094,13969484,12953223,27
2011,3177807,117824,5543638,1287619,13661016,9329288,22
2010,2925940,147291,5787597,1502220,14227901,9211463,25
2009,5989051,25407,6352516,1706205,13790259,9064173,31
2008,11131581,1560770,7677333,2681174,14292790,9038661,32
2007,15467887,4992754,4971654,2026555,10422990,7477891,30
2006,3201632,1219618,2888581,2677403,3056956,2485136,21
2005,2111828,158587,1965861,1095811,1628026,745722,13
