Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2007,62344059,13514213,13171221,110143052,56142115,151023695,317
2006,57829935,12715098,13622295,41161719,44681808,70532742,332
2005,50469152,11713463,17932228,37862007,37219205,57286674,333
2023,30605901,1464396,11927876,8930111,29503383,25866990,72
2022,24413697,1019145,11457508,7312920,32573044,25302864,83
2021,24844225,3617358,10036162,5194989,33681176,24821820,86
2020,19543477,3258761,8108518,5376347,29744463,22281166,74
2019,19344335,1341898,7008272,5870701,22440416,19912142,78
2018,14872748,1206836,5785024,5823999,20703278,19055650,80
2017,11994050,1459695,5188055,3857236,19532833,18202014,77
2016,9823163,1391525,4739710,4116659,17734856,17125316,73
2015,8701282,479163,3379111,4053849,15534750,16031689,74
2014,8212477,396864,2791715,4383262,14972318,16390491,70
2013,8511968,729370,1963484,4258754,14148364,16265827,52
2012,9200352,927518,2062053,4492139,13595222,15847403,45
2011,9506374,1177022,3198500,5085222,13849852,15758735,49
2010,8316355,98195,3627392,5119257,13734806,15241209,59
2009,10594098,697729,3505933,5738902,12882212,15136488,63
2008,14449846,3305848,4511261,6600671,14076190,16175798,64
2007,12046170,1917723,5067625,7464447,10473128,12869950,64
2006,9774362,417795,7291070,7657756,10982341,11349027,64
2005,8543819,321775,4962250,7625902,7516400,10180052,68
2023,344451350,71839984,209856419,150304653,365976704,305822912,500
2022,273822422,53002603,207320949,106159680,334966382,234012599,466
2021,206426479,17575958,181378511,95016600,267291521,181218162,449
2020,180100117,29415215,134537390,78001957,236394112,180440509,424
2019,220500500,54551732,126194404,70300935,206675229,151044987,396
2018,164644385,34108718,122399853,67665446,150936613,96561502,380
2017,138457594,27920338,130212847,70309614,126218496,66458840,321
2016,92369823,9677652,119601949,57680539,100029620,38260487,280
2015,91935612,6700686,106047554,58673977,75572587,28376759,276
2014,99472671,2718428,99767805,58875841,62277921,21506442,262
2013,98005719,2320132,92289760,54000363,57067301,18867399,263
2012,86669387,2045477,78640564,49615233,45569046,16552545,252
2011,84427664,4280342,58909221,19191570,54224344,14506693,231
2010,73695355,7726393,38682709,15404561,33243340,9965192,138
2009,39315542,7885228,30641598,13265324,19599852,2228050,170
2008,14684795,53931,25091667,6816361,14019285,-4256021,132
2007,3069935,-2201470,10244859,2248818,3686088,-4309953,91
2006,2357086,-1086295,5946861,1691211,2142686,-2108482,62
2005,591197,-810743,3323978,1339569,909744,-1022187,50
