Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2009,66391910,-37020480,40573395,2605011,78865410,32406913,159
2008,83581467,-44009319,28554919,13481355,86768150,69427392,637
2007,119390678,-4571250,78125686,70607477,120954922,113436713,634
2006,141807664,-32506219,104848076,60689850,142604551,98490135,832
2005,131599358,1643491,50834218,59602345,121098006,129991279,1161
2023,1528243,587096,78822,499247,217093,638334,5
2022,973894,811651,522967,453841,119707,51238,2
2021,159317,580269,811395,41039,9111,-760413,1
2020,185433,-146158,1396439,82914,-28553,-1340683,2
2019,659310,190368,1341541,141664,2825,-1194524,4
2018,456681,-164358,1563771,206127,-35588,-1384893,3
2017,389164,-103632,1466623,162351,78356,-1220534,3
2016,350231,-134807,1275893,77865,81126,-1116902,3
2015,331283,-143797,1168876,91678,95103,-982095,3
2014,296286,-81096,1102408,114527,149583,-838298,3
2013,256523,-161872,901761,32926,111633,-757202,3
2012,255223,-147757,761302,47405,118566,-595331,3
2011,250869,-139922,617476,75851,94051,-447574,3
2010,283105,-239815,497385,99180,90554,-307651,4
2009,321838,-127548,373290,228058,77396,-67836,5
2008,602652,23971,401624,375230,86106,59712,6
2007,489056,-14188,523655,467504,91892,35741,1
2006,317253,47801,314369,290108,74190,49929,2
2005,89814,1928,35470,3910,33688,2128,0
2023,1381198,93260,142335,51998,494212,403933,8
2022,1159710,58022,196783,50162,456561,310672,7
2021,957990,10628,155219,68552,337567,252651,7
2020,881134,24970,125692,94036,365032,326233,9
2019,1031863,79242,165916,125828,348658,304208,6
2018,934070,74295,228446,179012,281344,224965,8
2017,905850,20770,281825,129265,315379,150670,9
2016,887076,43631,228607,114469,293380,173532,9
2015,839516,23837,129734,74235,303560,242532,8
2014,854176,73854,128512,54978,346591,266315,9
2013,855026,91526,104087,75006,252003,216270,8
2012,757204,63464,159711,104821,200323,124745,8
2011,637083,43386,172707,64915,200155,61281,5
2010,554814,42406,219827,72235,179589,17894,6
2009,441781,-53830,247429,96607,130423,-24512,5
2008,365703,10910,180889,61515,149320,29319,5
2007,243786,17986,158027,49268,127888,19129,5
2006,91672,143,109684,35361,72038,1143,3
2023,201879497,20459883,16706205,24568040,95602762,104403992,154
2022,157363109,9241356,17477094,33096531,67026021,83944109,143
2021,126138433,10976509,11833047,36613218,48425627,74702754,131
2020,111031409,11308443,10611172,46939800,41618346,78372830,123
2019,122626606,18292747,39270259,46039664,59858329,67064290,122
2018,97637471,15506476,19838438,56246078,35260887,71771544,104
2017,81689221,13040537,42608895,61806175,27811625,46941054,103
2016,44061443,6814977,33925584,46945163,21210075,33900517,70
2015,47599183,7819695,21547068,30144172,19013560,27085539,59
2014,34355077,3223370,25728423,29509004,16514561,19383695,51
2013,26794509,-3847996,27055152,33924504,9172924,16160325,47
2012,31366702,48617,38675590,46004212,12509253,20008321,51
2011,32744234,4199557,39282447,43965351,15216260,19959704,41
2010,19538067,-1862954,35616075,37645250,11599382,13636148,36
2009,20565019,-5302209,42018846,46267890,11105481,15459994,39
2008,21022127,-802088,46381345,51371811,10887180,16085151,26
2007,14884316,2126156,10418373,10838557,9519054,9939238,13
2006,6637542,802335,2663831,2325328,1279168,948259,8
2005,2558584,155924,1437803,731714,822076,165924,8
