Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2012,45947670,4706305,3178747,7774229,11456868,16142755,319
2011,33934149,3854252,1985385,6382620,7619345,12108706,268
2010,25414392,2645826,1710457,5071819,4619244,8060914,240
2009,19061026,2321641,3350482,3583109,5629310,5961749,170
2008,14461555,1658889,2530708,3223934,2887925,3640108,120
2007,7388770,878784,569433,1648059,752654,1831280,75
2006,2751346,39309,330605,758944,366281,814823,47
2005,1306210,15737,356736,601903,271641,549514,28
2023,17617881,1759795,3888053,1022499,5399961,2757215,17
2022,18298513,2821949,4538802,2015769,4407095,2858309,16
2021,15738707,2539111,5889239,1934055,6390703,2575471,19
2020,8788211,1004179,3111842,1462682,3049169,1462547,23
2019,13480124,1878654,706081,1966061,1126771,2566287,22
2018,11943078,2334210,681664,748111,3004364,3703947,15
2017,8750936,1328427,372071,174532,1184168,1361757,18
2016,8125323,798915,210730,51249,1899582,2182924,20
2015,6896614,457047,1326346,716610,1513730,1384008,19
2014,5125370,79901,864110,352906,1066008,926961,75
2013,4537417,128289,487398,325806,640578,839569,73
2012,4287910,115968,304219,277334,364358,711279,56
2011,4622191,74626,618051,339089,554326,595312,52
2010,3386579,113416,570411,379856,500385,520685,25
2009,1574431,376969,153765,289712,271322,407269,4
2023,162957890,19605895,21747143,11821041,28671669,25490784,418
2022,144980772,15848889,26745376,13240362,24352350,18149805,387
2021,73721346,7651561,14243200,7916557,20024370,19694780,257
2020,43347733,3172113,9356414,5256379,17883974,14643218,332
2019,68917497,10012145,8105401,4967548,14874699,15471105,306
2018,33799732,5429074,3213038,1493136,5320158,5458960,147
2023,34620103,10909324,756517,1297399,11453624,11994506,101
2022,34157214,13427917,1344295,1701271,13956105,14313081,115
2021,22840654,9752944,695541,1529388,9554939,10388786,78
2020,11505382,3936303,1395665,1159068,4735537,4498940,78
2019,18041399,6505206,557061,1289929,6129867,6862735,86
2018,15019724,5857367,852406,1335329,5120646,6214895,82
2017,13432180,4631025,548147,757554,4740397,4949804,77
2016,11038170,2869055,519637,697798,2847134,3025295,88
2015,7094755,863799,877994,1007231,890802,1020039,0
2014,4403420,195558,720307,832194,332387,444274,75
2013,3184297,76296,820681,964969,171937,316225,58
2012,2844876,107948,823729,932889,130769,239929,50
2011,2401073,305695,532380,807329,62727,337676,35
2010,1690790,34825,485452,659146,100524,274218,34
2009,1310380,91543,536512,691368,84537,239393,16
2008,613208,106857,274581,282031,110400,117850,9
2007,155850,8950,180367,172850,18510,10993,2
2006,103423,-19531,31241,24733,8551,2043,3
2005,124899,17992,22969,25222,19321,21574,1
2023,434295522,87150163,51955540,67861730,82442035,111165230,773
2022,389204525,92029728,38137417,42939168,85598340,108040606,725
2021,275533530,63600591,47711530,40193840,64901089,71789037,651
2020,153568735,23574489,80132051,34659492,68837670,28773892,614
2019,238924039,61442022,42692162,32762098,63621448,65605745,582
2018,201793455,56861455,21096232,28204401,43228065,58991827,538
2017,144909559,48108971,17226206,18138963,26655962,34904095,496
2016,123430576,19461887,41219272,15805798,5536805,-13655432,525
2015,117242385,20269320,61489268,14743512,7000032,-33097686,555
2014,98534021,19627983,15544553,4163489,16959899,10423819,604
2013,90878099,-9276768,23105813,5299046,3253414,-9212435,617
2012,82089827,50535,22681435,7698388,9884312,85266,548
2011,64361027,-246875,28527127,14912660,11533110,3161136,457
2010,31061666,3165989,8346156,5283195,3083962,3424228,205
2023,16774903,348059,3695654,4055492,7167533,8336661,15
2022,18319593,1746869,4082914,3199151,7540691,8126699,17
2021,18603897,1673146,4654821,2237598,7728232,6556006,27
2020,13268137,912073,4058175,1497578,7500168,5011423,21
2019,17664358,1955609,4062114,1025556,5994440,4099350,32
2018,14596384,1437619,3720210,851609,4166910,2169280,40
2017,10699422,-899603,3549646,568541,3309118,928839,52
2016,12751896,1222008,2367802,574116,3109737,1908084,74
2015,12618921,935596,2173038,280597,2293794,1160208,118
2014,8612514,258316,2968136,377018,2505480,224612,87
2013,5995408,-135106,2761669,565635,1916080,-33704,37
2012,7092351,-66802,2769631,762688,1655094,101401,34
2011,4576428,-154204,2558854,1121073,1523920,126139,23
