Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2008,18828293,124864,5828834,5462238,4987025,4804567,18
2007,37756593,3814705,21670933,5651690,26803210,10783967,18
2006,29455471,3122317,18070832,5215564,21316290,8469262,17
2005,13967770,488460,8926340,5340005,8918385,5346945,16
2023,44251594,259632,13232509,395085,14328823,1779273,666
2022,39455161,1206555,10158194,140296,12739129,2726196,624
2021,35398976,559641,9806133,190950,11695256,2079282,722
2020,31270117,112440,8936287,228936,10340223,1632081,755
2019,35356009,1641482,8278852,282166,10661218,2668679,750
2018,30794449,739318,7853454,123395,9200846,1470787,780
2017,27884781,365980,7987963,120240,9781884,1913748,731
2016,23435714,356862,8057251,119149,9660164,1726198,705
2015,28551760,1229302,10473133,139567,12318118,1983987,611
2014,19116564,225288,10889779,207586,11437614,754685,675
2013,19315359,38840,10697909,291083,10873877,529397,608
2012,23349722,649241,13113002,415602,14758287,3329017,708
2011,30031429,311156,16051054,549537,16443210,2679776,890
2010,29958969,1132215,13272434,1190810,14140820,2368620,711
2009,31303796,854674,13701877,1059081,13027116,1657015,624
2008,20248149,306075,13604928,1248710,11597998,980997,525
2007,12123398,339588,6572099,485235,7044482,957618,409
2006,13396835,1098941,6047752,530787,5386185,1199516,514
2023,222997520,7526863,113344918,28270375,107151514,22083830,266
2022,241693503,9087947,78864132,29027621,64406487,14556692,280
2021,127057736,10271919,104849789,29660875,93148268,17942734,265
2020,26456668,3840898,23073538,20314755,11382491,8604581,232
2019,25971989,2149544,7836208,5088171,8605895,5853844,260
2018,28464717,3119833,7174674,4875423,7832762,5619247,258
2017,20369998,964897,6364582,4942472,7245177,4187298,246
2016,15719394,1648940,5131942,4481982,5629933,4739960,219
2015,16046720,2116297,4935234,4867413,4965814,5101472,227
2014,16240455,2311070,3268989,3596947,3770155,4245351,226
2013,15412743,1414885,3295757,3234858,3163468,3188012,200
2012,19975842,2551101,3144363,2478030,4909180,4324228,210
2011,13577002,1482005,7329071,1993666,8597418,3262013,203
2010,11552174,115545,2300186,832455,3247739,1780008,225
2009,12682196,1219175,2298304,1015024,3579093,2295813,225
2008,10013044,787771,1619764,1256904,2227269,1864409,225
2007,7093987,964807,1791801,1155418,2013021,1376638,188
2006,4299993,591068,1138203,466067,992271,320135,117
2005,3095555,8361,1144540,1061427,403248,320135,130
2023,6095933,1706255,1191857,733047,2470453,2011643,19
2022,3505910,1441617,1204706,599500,2132380,1527174,14
2021,3433574,956612,1066051,799211,2108739,1841899,14
2020,3500809,922872,895931,1901109,1706937,2712115,17
2019,3942895,1850148,924426,1829443,2199182,3104199,16
2018,2926959,801906,1219583,1082559,2605391,2468367,8
2017,4653814,1348978,971857,700655,2494093,2224912,13
2016,2689123,490691,450782,417615,1213748,1180581,12
2015,3478072,544597,654769,941178,1236966,1523375,9
2014,1735404,128408,383707,562829,799656,978778,9
2013,1732051,188835,419851,624324,800659,1005132,12
2012,2050151,486016,489922,683482,1004880,1198440,0
2011,1967334,487900,439909,233453,983170,776714,13
2010,1542662,209244,438200,250911,476103,288814,11
2009,1121440,36276,655121,55873,660680,61432,9
2008,899595,43094,305568,36810,312052,43294,8
2007,555595,66122,214446,36557,244211,66322,8
2006,400102,30227,27063,625,56865,30427,6
2005,110906,34587,2592,0,37379,34787,1
2023,4868565,42556,4947947,4392121,5524274,3545628,21
2022,4847310,45549,5457881,4522879,5870961,3513139,25
2021,3735196,19315,2183295,2184277,4957510,3467589,26
2020,3333785,47559,1670144,1971010,4638311,3448274,27
2019,4019020,-75736,1317406,1931232,4418177,3400715,18
2018,6841872,110803,1200052,1964455,4590827,3587254,13
2017,6732857,460617,1317549,1717325,5011009,3476451,17
2016,6919659,674313,813141,1382071,4745000,3015834,16
2015,6804351,832162,1040472,1490508,4269516,2341522,18
2014,7004478,1029128,937268,1406045,5756782,4007898,24
2013,6783586,640406,678637,1495459,4487321,2978769,23
2012,7662999,1044301,907872,1702131,3559805,2338363,16
2011,5675825,308523,966848,1700817,3336429,1294062,31
2010,4824771,77396,1383520,1747939,2112022,985538,11
2009,5052623,201011,926038,1736489,1838595,908143,10
2008,6564157,388159,894654,1749939,954099,707132,11
2007,5208757,198068,2231108,1804314,745767,318973,6
2006,3651934,2575,411955,1216705,457029,105105,9
2005,1489938,3317,358554,1239895,406049,102531,8
2023,5305103,664203,8101618,24238,8341559,264179,64
2022,4685974,16612,7236468,36781,6799663,-400024,66
2021,4459445,-358538,5767969,49324,5302010,-416635,80
2020,4580494,-371796,3963023,61867,3843058,-58098,80
2019,2630532,69212,1820660,0,2134359,313699,54
2018,1966177,322273,1230583,3116,1471954,244487,46
2017,1225668,-77580,1004522,3295,923441,-77786,41
