Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2020,815,-27445777,1098108503,948341891,129749126,-21945722,20
2019,325792,-49864802,720070657,609537789,110155979,5500055,26
2018,427364,-39231449,412185538,313732874,84428652,-13542352,0
2017,228580,4914282,348209391,261945921,111649947,25689097,21
2016,210954,-22696670,267272421,215827046,30282100,-20913944,17
2015,1292003,15926590,211934702,161959355,51642069,1782726,10
2014,0,-33432032,303110602,57975850,279024029,31790998,9
2013,0,-10959363,255544780,40940314,280033853,65439886,8
2012,448604,11650188,366694191,18120960,326136836,-22348717,8
2011,0,-20843860,244425026,64803815,146185281,-33375058,4
2010,0,-1228974,204983267,67852621,124412785,-12695991,1
2009,10547,-6938534,168836007,85313841,72092321,-11396037,1
2008,4369270,-32358918,154961455,104528971,16926828,-33473342,0
2007,0,-1118301,42172677,28834934,12219642,-1118101,0
2023,0,-17735387,116286,0,45504665,45388379,0
2022,0,-407856,150318,0,63274085,63123767,0
2021,0,65204413,3077699,0,86489241,83411623,0
2020,497751,2137450,387117,0,33595143,33207209,0
2019,1809729360,67260149,530770,0,98881372,98329908,35
2018,3322948542,62599954,531890190,0,627158492,93669713,49
2017,3314587409,55148671,501127342,1336,588501871,86218430,51
2016,3162115304,73874979,770015358,257686234,618823738,104944738,54
2015,3495155919,27697897,871200945,458054502,444964582,31069759,51
2014,3687699295,117337168,1190575207,354135187,1075476896,238371863,45
2013,3111753098,120359256,363684125,5406415,479633324,121034695,43
2012,3246247190,239414558,538205774,10419031,823117600,295026387,0
2011,3110115994,137804129,810834677,15498072,989001797,193415957,45
2010,2499111953,104180627,479115570,21066435,630905469,159792455,50
2009,712421460,61024645,102171985,1699586,218311915,116636473,40
2008,1067849706,9545886,127535750,2234587,191749935,65157714,30
2007,849563265,44761813,84929861,2345348,139762189,55611828,24
2006,774188832,32459657,64014973,229476,100567004,36850014,16
2005,458837477,26827685,60708390,389427,87789901,27540943,8
2023,70211902,-8153234,51952280,10345005,32810167,-15946813,246
2022,76550739,-4942344,50124097,10875802,36763823,-7793579,245
2021,56896869,-15140532,38571173,15262604,25325150,-2851235,242
2020,51533806,-12414389,74316402,22402423,29180698,-27186083,257
2019,70007849,-10929440,83691556,32476579,40500016,-14771693,272
2018,56894422,-19403001,77039937,44887066,31666253,-3842254,269
2017,50450161,40715283,66609891,59569056,25630187,15560748,283
2016,46860612,-30872666,65220105,17391411,24724251,-25154535,306
2015,77960556,-76587321,62581213,36082168,33589022,5718131,370
2014,114990919,14402481,57038300,102421548,38265081,82498018,398
2013,120732546,18118951,54732812,81980246,41506127,68208711,444
2012,137561944,8408921,59138191,45256046,52872515,38871277,465
2011,101315303,15631907,28075056,15652448,43876844,30462355,493
2010,7499836,1209688,7677072,1791579,15380838,9226078,55
2023,226284,-82341,28186,1368616,357728,1633352,2
2022,557490,9916,15611,1383570,413693,1715693,2
2021,243062,-301117,10251,1564506,212729,1705776,2
2020,232620,-404493,4301,1674366,399853,2006893,2
2019,544650,-373441,4114,2048688,428375,2411385,2
2018,698451,-526838,3252,2514536,333108,2784826,2
2017,1208890,3233817,0,3963560,122484,4033356,0
2016,1458703,-65878,3475063,4211266,105744,798028,0
2015,1792520,499419,5666530,3682171,2883849,863907,0
2014,1560035,182665,5320045,3742605,1968840,364487,0
2013,1273013,-1901473,1795980,1050286,944876,184240,0
2012,940275,-4718881,1772765,2897855,966514,2085713,2
2011,0,-9969187,60673525,1057063,566787,-59056296,4
2010,0,17353621,58137539,6153925,2772432,-49087109,4
2009,32538,-24695545,84665472,14260317,3561247,-66757309,4
2008,20592,-22524970,77279372,32148159,3069852,-42061764,5
2007,101104,-9351488,56781278,33794699,3449671,-19536908,6
2006,0,-1156203,50855401,36180208,4380503,-10322455,7
2005,192074,-7533562,46028797,14636847,6266028,-7548209,7
