Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2011,777397,-178573,347595,85942,231755,-29898,10
2010,1177030,75719,648806,110256,687225,148675,12
2009,955455,37142,256555,138388,228225,110058,15
2008,1024966,72416,364955,7209,430702,72956,13
2007,772240,145416,168193,2959,300112,134878,11
2006,535335,6114,46460,5690,48730,7960,8
2005,666401,1306,85544,14803,72587,1846,8
2023,99819635,167578,119638384,183410344,60321070,122994979,425
2022,92851400,-15591534,110855483,168344213,56541338,113012592,451
2021,62941692,-16107310,114402642,172853622,71574183,128927334,405
2020,82982650,553480,74848061,132977546,41210669,98228375,437
2019,84168126,3896768,77117063,117504232,63552955,97794895,479
2018,82588676,1745009,54415916,91338863,69048298,93921928,523
2017,65017667,6760991,38146893,88603760,41729544,92176919,496
2016,48512450,804339,35047771,90512071,29851144,84216636,440
2015,45965169,1228030,24618903,90167061,19279524,83441051,382
2014,47856552,57679,38391636,90474351,29434271,81283032,318
2013,30409769,91495,29033804,91557389,20072956,81860340,312
2012,55685653,479913,28486835,105670859,18872583,95273144,463
2011,118965970,1409754,36549875,106507947,30126992,97029447,664
2010,165390558,2100400,103348344,110412939,81746327,95877518,978
2009,195500904,2332648,125597264,42165024,108863430,21681811,1578
2008,144945453,-17949148,214726378,45110010,189623189,19230628,1911
2007,175682895,-13998921,194374154,47182058,184764780,37123618,1985
2006,104758159,12356750,198981991,41328638,206016394,47484918,2101
2005,70477212,1169276,153895705,38321167,153717993,36940820,2115
2023,131363429,11146661,95323962,101018623,144582854,146018653,466
2022,139161606,12189144,58936538,69262469,117595139,122751280,457
2021,131331166,11749227,50371708,65111758,111900467,120598948,501
2020,124989037,13342726,41140176,74007296,81807970,108315279,495
2019,114960057,21919302,37304023,59139210,65720276,81977347,462
2018,112387772,24847717,29305312,61182313,48998512,75345217,441
2017,100766069,13650921,58796384,67279522,57319901,60112656,447
2016,83030250,10873045,66038467,64075671,52559585,46298318,430
2015,69141032,3847259,70083824,63979280,46291367,36209140,404
2014,53675358,-3554469,81184787,65369945,55918500,32123212,318
2013,34568549,-8592228,101426906,65075498,74952344,32785329,306
2012,48242367,-13707000,103123820,70354158,78751713,41377558,398
2011,46491763,-19411417,90063387,121135007,40377827,67520493,438
2010,53178629,-10547173,81466223,125321100,45667261,86931908,497
2009,54310602,-7776517,79348732,126486034,53691636,97479081,556
2008,63049103,-28935141,68294795,92529773,55681704,75765775,738
2007,91891508,7994923,53769431,88756220,70905178,105678593,721
2006,104327438,16565418,33784970,74979546,69285507,108471688,636
2005,104822649,17706513,22351358,38202985,60114435,73649331,554
2023,49178113,-7821641,106491808,102281566,49012885,45577077,235
2022,40071274,-19273806,98901327,105782495,45088600,53552239,222
2021,37634767,885014,87349693,98524404,42122804,53899294,237
2020,52083629,-1036758,87416820,97330154,40827575,53356122,274
2019,54418456,-13082171,92707477,93246014,55518959,55232123,293
2018,43579235,-8629684,72416432,97992182,46618383,70365621,281
2017,73505410,1578784,58148398,88568845,57054880,83412944,293
2016,32729581,240979,52362333,79166637,57599160,82694156,266
2015,18698282,348737,36092136,80303295,41896313,84111716,280
2014,34482060,21883,33805651,85514872,39223905,89411805,304
2013,21687338,-5895320,45580524,93166624,51547065,96614441,317
2012,35224157,276041,71174438,91272356,90052386,104354775,459
2011,119602038,1209916,106448240,85651183,137428843,110181943,507
2010,101768721,2655938,55303162,94958674,71470179,105915786,562
2009,133062200,4584751,56208522,85078726,84342378,104259753,584
2008,173809426,14063394,48035591,81598726,71278809,99675201,941
2007,111431194,1341982,36888015,61811444,42808935,65063628,1490
2006,84245186,10356486,37210894,52026981,50747330,63871637,747
2005,50720079,5301669,14939318,13036164,22683967,22521970,822
