Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2006,2342658,479337,6132624,2579096,3791818,239327,2
2005,0,-240210,1386274,599959,546305,-240010,1
2023,30824027,687028,19796179,14019344,15268074,11244582,84
2022,20192472,374164,24491866,16214256,17485916,11273659,90
2021,26548094,688008,22041513,14903951,18849649,13224888,90
2020,24045942,1168309,16259580,14833993,12609157,12536880,83
2019,29586482,1146424,13068344,11612761,11843470,11368571,66
2018,13723401,223586,10267667,10180694,9442653,10231881,51
2017,20174173,3108555,8862775,10747122,7124682,10008295,54
2016,17795295,458870,12099122,11099160,7559874,7773334,61
2015,23251327,4982124,11835718,11221432,6631863,7314464,42
2014,16967987,951187,10884375,6147660,5360367,3792473,48
2013,11559813,275161,10186038,5591596,4312175,1992287,48
2012,18570916,720549,11234171,4476790,7326438,1716326,48
2011,16573018,1286064,9607742,2151641,8012737,1343801,17
2010,7419366,15698,6022593,152609,5927721,57737,5
2009,794898,41839,878404,91821,828622,42039,0
2023,0,0,105543,0,7875,-97668,0
2022,0,0,105543,0,7875,-97668,0
2021,0,0,105543,0,7875,-97668,0
2020,0,-940,105543,0,7875,-97668,0
2019,0,0,104603,0,7875,-96728,0
2018,0,0,104603,0,7875,-96728,0
2017,0,0,104603,0,7875,-96728,0
2016,0,0,104603,0,7875,-96728,1
2015,0,0,109017,0,7915,-96728,1
2014,0,-22573,109016,0,7914,-96728,2
2013,0,-24024,86585,142,12289,-74154,2
2012,0,-22757,63986,283,9199,-50130,2
2011,0,-6830,40326,425,12529,-27372,0
2010,0,-16790,31628,425,6287,-20542,0
2009,0,-2689,14226,425,10048,-3753,0
2008,0,-1264,7925,425,6436,-1064,0
2023,48243049,12060498,7393645,62524091,31428757,85971672,23
2022,43199696,5875115,10405020,65648995,19074327,73911174,23
2021,33717498,344823,13263218,68993442,12660110,68036059,23
2020,28994035,3192719,16598871,73313658,11358943,67691236,23
2019,40347568,3672828,20512316,77324925,7847594,64498516,25
2018,32977770,1575419,24554399,80702723,4742638,60825688,24
2017,34292539,3435959,26549282,80185217,5626778,59250270,21
2016,28764894,3399328,24920234,63168441,17787898,55814311,22
2015,29722600,-1661475,3313191,49281301,6628670,52414983,22
2014,35717827,7435476,1590702,30262642,25727416,54076457,21
2013,37674546,9092488,5155197,28228427,23812394,46640982,18
2012,23294294,-1541796,713685,24789798,13627743,37548494,19
2011,24257946,3019828,2974959,24358460,17865257,39090290,18
2010,24486103,4562969,1187526,14593136,22798765,36070462,17
2009,22368038,3171941,1234804,15543358,17289445,31507494,16
2008,23634478,5175512,1092809,15683489,14068642,28335552,17
2007,20734454,2121513,589694,13344321,8377934,20598931,17
2006,15583249,973034,571954,9625089,9406200,18477418,17
2005,15706920,3060263,586694,16865488,1222659,17504384,14
2023,2329270,-61717,1537015,762335,4034816,3260136,1
2022,1163416,221643,650532,360555,3744013,3454036,0
2021,1283531,979524,719460,518792,3522554,3321886,0
2020,2408609,1871411,637588,337033,2961338,2660783,1
2019,2282174,-53434,220068,446445,794283,1020660,0
2018,2086331,1147348,336894,285256,1206017,1154379,1
2017,188231,89989,3001,0,93190,90189,1
2023,25615223,1543103,31993221,33328408,19169570,20312610,59
2022,25826787,633548,31965932,34287538,19201043,21352932,61
2021,22148868,1463321,34357125,35792428,21502429,22627813,58
2020,19816976,335660,40285685,35086359,26646469,21164491,69
2019,22707338,789581,34380470,37484342,17938956,20828830,87
2018,36515072,1430814,36225395,33441199,26935697,23662526,87
2017,24386221,468735,47082871,33639127,36282741,22257615,87
2016,25605631,277112,35885756,32106379,26196730,21788880,84
2015,34230723,1556590,20150100,21852301,34932495,36394566,67
2014,20725947,752388,31949140,28702814,38459240,34837961,74
2013,21713559,222055,17788898,23239290,29154047,34085573,63
2012,26864066,274912,19794605,25296995,28514765,34014293,58
2011,17229618,172832,12219115,27513467,19308585,34600075,78
2010,29426777,465463,18712905,29669616,23482333,34436182,86
2009,96170698,17951163,29804399,30541751,33029651,33810550,96
2008,84464993,6005264,28144514,26198873,17805028,15859387,92
2007,45351159,7966179,20547029,20708605,9692547,9854123,72
2006,9453459,1212393,7750865,5000197,4014194,1887945,38
2005,3951200,197897,2623968,2139571,775596,555551,25
