Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2018,11125322,-850660,14654780,809917,22785427,8970853,57
2017,9584605,37789,16141535,958571,24955907,9821513,69
2016,6620097,96449,14583967,839854,23736564,10017972,67
2015,8960877,431743,14975600,1517648,23353078,9921523,61
2014,10525705,248753,18762917,2237543,25964604,9489780,61
2013,8253711,28004,21986463,3286487,27303546,9222322,62
2012,6292410,-306583,21132155,3700494,26554879,9194318,60
2011,2576927,276295,21269906,4720924,25637671,9500901,68
2010,11595443,2325384,14131691,5793303,18325118,9632965,68
2009,5606139,1748451,11600326,6381995,12967912,7307582,57
2008,10446982,68167,19044367,8717012,12048997,1172937,55
2007,4623082,68636,13779900,9670261,5214408,1104769,58
2006,8408133,268801,8678573,9125836,1601151,1291601,58
2005,6263452,556413,14034491,9918278,5574151,1022800,34
2023,68331641,-2114687,54295004,41314965,128972809,115992770,144
2022,63153617,50398,67361634,46799044,139239548,118681771,147
2021,57751354,-198751,73585197,51927425,141319573,119666614,156
2020,59305718,-1240860,85965773,56214254,149213037,119638477,162
2019,42974674,-7059422,96787482,60909816,94012160,58225553,175
2018,89166756,4837628,121239630,60851189,125841623,65385643,179
2017,73338654,9626477,68070300,46366955,82967949,60597293,166
2016,48754674,-14301687,59418767,45825699,66190254,51067831,176
2015,63644964,5409514,62907122,49085383,81451520,65369518,153
2014,46730591,-716309,92025584,51383383,85833249,42251637,141
2013,40609601,-2575655,84281619,52417971,74594820,42663633,131
2012,42744767,-5764918,107075248,45457278,106858578,45240608,130
2011,49568021,-3979077,130394958,40548478,86384866,-3461614,116
2010,33525425,-18205597,94967113,39033729,56907158,973924,96
2009,47203157,-1167392,79573433,45257797,61655531,27492019,100
2008,38287308,1921222,83229333,44984839,63624357,25562490,106
2007,9974125,-5148614,39054648,39965356,17946083,18856791,60
2006,11372793,-3259351,43645019,29215060,17151683,2971731,63
2005,14099212,1017185,11241412,2949702,8153438,231082,65
2023,42203,-4169,548639,797500,35348,284209,1
2022,12000,-27230,528760,797500,19639,288379,1
2021,40068,-1298,514876,797500,32985,315609,1
2020,15400,17841,506513,797500,25920,316907,1
2006,1008597,11039,1205860,131310,1011965,-62585,3
2005,1030322,-15667,555210,232712,231334,-73624,4
2023,2235037,41838,16991148,16202687,668322,43038,1
2022,2351863,1593371,4686203,4457268,1732363,1592657,1
2019,11473,-7901,10527,2120,706,-7701,0
