Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2017,177299,-55542,1385754,2520267,1095799,69779,3
2016,208089,8275,1474529,2273703,821941,32275,3
2015,530951,2423,1755409,1873234,948956,223914,3
2014,283929,64229,900064,1791035,300370,389668,1
2013,492460,177024,193301,1286785,1149128,345653,1
2012,98178,276409,77313,15871,580099,518657,1
2011,159664,269917,99761,34917,281528,222448,1
2010,0,136088,205254,53962,92892,-47469,1
2009,30000,-105729,308712,73008,35328,-183557,2
2008,164975,-78068,307501,92054,114518,-77828,2
2007,313819,92954,30396,0,123590,93194,2
2006,229213,111701,9274,0,121175,111901,1
2023,16947577,786198,5264670,4610841,3396158,1657116,8
2022,14973181,371294,6378104,4766059,2871194,870917,12
2021,16931204,2268513,5344971,4845813,2668544,2299623,13
2020,10847844,181998,4862954,3877744,942714,531111,9
2019,13255789,790319,1521607,1050110,1392507,809433,12
2018,18836539,270674,2903823,1526146,2529805,1191497,13
2017,15857629,1209342,903887,1125850,1407408,1654917,15
2016,15056008,761958,2227857,1487477,1503955,773959,13
2015,15124553,141921,3335503,1840125,2251327,809211,14
2014,20035154,-48495,4313882,2208980,2693718,667290,14
2013,23046393,261388,4947828,1010217,5060187,1113403,14
2012,15199785,177314,4611956,1245075,4781225,1185349,0
2011,20977541,329723,5597614,1542807,4958910,1008035,16
2010,16943768,666392,3370045,344494,3688686,678392,10
2009,17117378,324904,1940567,110950,2160148,335545,12
2008,21184109,109557,1897820,147030,1824770,121557,12
2007,6213878,426672,458609,151211,744070,436672,11
2023,398031,182955,278535,131814,786352,639631,1
2022,362544,300964,168043,73987,689085,595029,1
2021,457001,-40958,440938,54436,680567,294065,1
2020,513854,316947,450829,52099,733753,335023,1
2019,208983,-230660,326998,2521,342553,18076,1
2018,269166,177637,117703,3361,363078,248736,2
2017,165968,10873,82745,6050,147774,71079,4
2016,203389,-28274,99323,15600,143940,60217,5
2015,600136,74152,130514,22800,196195,88481,5
2014,103733,14714,124127,30000,108456,14329,2
2013,6000,370,10180,711,9084,-385,0
2012,0,-100,5091,1167,3169,-755,0
2011,0,-855,5091,1167,3269,-655,0
2023,745802,79415,287942,64184,454508,232099,3
2022,619071,152264,288947,103908,395682,210643,5
2021,426380,71270,385341,154040,289680,58379,5
2020,614751,282506,562809,215142,334776,-12891,5
2019,501035,247875,627023,21372,310254,-295397,6
2018,323640,50540,778751,5338,230141,-543272,9
2017,313218,16784,865186,5905,269693,-589588,8
2016,414689,34128,880143,13327,260443,-606373,8
2015,440492,196,777091,2796,133794,-640501,9
2014,299985,-17204,732383,7858,83628,-640897,9
2013,175300,-77420,947980,35663,273625,-638692,12
2012,77476,-204104,874226,98401,214553,-561272,8
2011,171138,-56678,750594,181103,212323,-357168,8
2010,133206,-103340,692967,208704,183773,-300490,3
2009,193568,-60840,620969,236254,187565,-197150,2
2008,331352,401,507712,301227,70175,-136310,1
2007,100946,-54883,333679,168535,28433,-136711,3
2006,82817,-4912,266820,168535,16457,-81828,4
2005,23627,-26910,189561,92322,20323,-76916,1
2023,5347435,-4216957,23654968,591660,1186868,-21947306,28
2022,4232136,-4226361,19687916,634806,1374191,-17730350,23
2021,1290462,-324432,15245369,854861,888187,-13503989,13
2020,1385309,-2516114,14341972,488675,1015432,-13179556,30
2019,6819600,-3867934,13460262,418805,2609912,-10663443,33
2018,7376572,-3568132,9831089,544776,2669615,-6795509,42
2017,9372436,-2139581,6438654,739209,2515145,-3215787,45
2016,11397403,-1267520,4801330,1007198,2712303,-1076205,44
2015,12601765,-3020369,4571181,1342975,3389533,191315,65
2014,18733363,-1052832,3902389,2733972,4222204,3155747,67
2013,22001277,-786964,13041875,5032463,9535485,4168777,83
2012,23543267,-2282152,3448855,7767842,9469496,15666715,109
2011,27939239,-477500,4629790,10289145,11645858,17948867,121
2010,29979366,853319,16586807,12201154,28247216,24133661,125
2009,33649965,1196785,7643078,15382114,15423207,23280342,127
2008,29381302,3769123,2902228,13743822,11056589,22083557,123
2007,23208076,2251381,2433025,14027648,6697727,18292350,115
2006,17499660,2342035,5246028,16068525,5158423,16040969,83
2005,15908327,3191271,4128338,9594433,8198226,13698934,67
2023,289883,11025,259673,434790,67292,242409,2
2022,408615,123708,99302,28917,326380,255995,2
2021,539859,163465,78594,32055,183036,136497,2
2020,136489,-52951,113336,48135,62443,-2758,2
2019,181720,18130,89644,64339,75497,50192,2
2018,147992,10881,15937,9080,64077,57220,2
2017,184812,9429,13669,8467,52805,47603,3
2016,257037,23534,21350,6430,96094,81174,3
2015,141118,-23057,24020,13109,108551,97640,2
2014,254240,34443,39103,26496,135304,122697,2
2013,314776,30969,41908,16529,113634,88255,2
2012,208745,24784,27283,19537,65032,57286,2
2011,158933,25268,19251,4254,47499,32502,1
2010,88436,11660,14829,529,21534,7234,1
2009,48852,-11623,14785,4837,5522,-4426,1
2008,63807,6997,30663,3799,34061,7197,1
