Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2017,59150990,2979357,14947033,22284575,8627214,15822490,29
2016,42416440,2199436,13895181,21244303,5685099,12843133,27
2015,40686926,2846030,12968927,18872985,4864426,10643697,25
2014,33569085,1604969,13540601,16829021,4714033,7797666,24
2013,25528028,248082,15126603,17473168,3763180,6073529,23
2012,21346748,-616539,16800186,17961431,4685029,5825447,23
2011,12469944,-1333231,16559813,18943177,4280769,6441986,21
2010,8357318,-3505647,15623530,20848217,2565116,7765783,22
2009,8060629,-3770599,14544538,23336433,2386141,11231410,30
2008,4092558,-3898652,24284633,23624179,5492581,4840242,20
2007,0,-417074,112989,2639714,375611,2902336,3
