Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2018,78151,31433,1233553,266931,1010052,131326,1
2017,456002,4846,1383024,269629,1213289,99894,1
2016,621541,3616,1272113,272326,1094834,95047,1
2015,823891,109117,1483936,13609,1561758,91431,2
2014,458558,-60007,1772169,15367,1717518,-39284,2
2013,1755976,4543,1035080,121635,934168,20723,9
2012,206834,8792,379557,4717,391020,16180,2
2010,20535,8582,5369,317,13834,8782,0
2023,20391595,-1448588,15638913,5661005,11674046,-2781141,89
2022,20824747,119875,14107451,6319088,10300305,-1552140,90
2021,21530221,469116,14108737,6478238,9900668,-1672014,93
2020,24672869,2901271,14729679,6827819,10507686,-971978,95
2019,24065128,1880263,17248654,6974184,9493553,-3873248,88
2018,14525178,7810389,17620129,7230217,7687395,-5753510,92
2017,11860156,20189981,27661489,8483816,8643402,-13563900,113
2016,20584520,-1144410,51294025,11092088,9333696,-33753881,117
2015,18993412,-3170146,53640144,13162670,10521996,-32609472,118
2014,15836927,-8280737,52071409,16708916,8873955,-29439325,127
2013,14174758,-15186343,49790351,20830811,10552591,-21158588,148
2012,17247789,-15369968,49361624,21009341,17140159,-13745867,174
2011,24465600,-20212222,46460963,29224682,21503080,1728029,210
2010,27078731,-24279613,40028357,38138171,25648303,21940331,225
2009,31964757,-30857768,32012700,41209974,36522252,44360155,266
2008,61314333,-34662961,58754188,43846418,-1241921,-16741704,293
2007,70120901,-5645727,42152412,49226091,-2199236,3007461,296
2006,37783600,-7623382,46229191,34027106,21873811,8653188,258
2023,10615894,11919,3717287,2480474,2873523,1830920,44
2022,11499565,-221857,3356909,1889670,3092030,1819001,50
2021,10416061,-128529,4189062,3179453,2968467,2040858,59
2020,10451969,17107,4256470,2734618,3273239,1799387,69
2019,11494631,86797,4489591,2747717,3126154,1432280,88
2018,11308491,52026,4523122,2599151,3021454,1145483,86
2017,10476226,-304883,3075383,2140948,2027892,1093457,86
2016,12242432,244027,1959839,1694609,1663570,1398340,92
2015,11446293,36831,2778940,1209558,2723695,1154313,96
2014,12250047,1009825,2786210,746287,3157405,1117482,49
2013,515005,17539,328030,368529,67138,107637,3
2012,430909,14612,223462,206145,107415,90098,3
2011,451215,5545,58983,32737,101732,75486,2
2010,205858,8948,38529,37079,71391,69941,2
2009,115234,8420,41613,71279,31327,60993,2
2008,39240,9891,11477,42779,21271,52573,1
2007,27722,50,5514,17112,31084,42682,2
2006,19504,-6359,14502,14910,42224,42632,2
2005,207569,45020,15607,17104,47493,48990,1
2023,27771583,6298659,10099247,6776647,11386140,8254105,46
2022,22893518,1840279,11948948,5741490,9084589,2955446,47
2021,18289499,1834403,7013787,5919148,7518923,6493579,47
2020,19322221,4596776,5911330,5558087,6088396,5659176,48
2019,15848444,2336988,6442433,5051975,5515237,3784451,48
2018,10912532,1412807,5431689,4241833,4043307,2447463,47
2017,11663104,1627349,5994314,5112750,4237503,2549465,43
2016,13522287,1967418,7091981,6354990,5521319,2752631,45
2015,11952389,1236825,4388516,5953958,4300200,4510720,45
2014,8912576,1191995,5222316,4497035,4550676,3825395,40
2013,5789303,506736,3615991,2897419,3786972,3068400,33
2012,7326941,717870,3481620,2315222,3743731,2628999,30
2011,7175568,212890,2728289,1949919,2689489,1911119,28
2010,4848135,225423,2595405,1935376,2358258,1698229,28
2009,3993930,321640,2495852,1865392,2116226,1485766,26
2008,4480772,483161,2493506,2077828,1589076,1164126,24
2007,2495684,545911,1350711,1317034,714643,680966,20
2006,988744,121263,362911,220394,217241,135055,8
2005,262464,13582,95234,41183,64275,20292,8
2023,2042595,318804,1031734,2661791,2490645,4120702,2
2022,3428129,997147,836194,2619316,2554276,4337398,4
2021,3731690,1949609,1179488,2572593,3327627,4720732,5
2020,2237669,884903,882832,2321685,3739950,5178803,5
2019,3389520,956136,1098136,2314804,3777232,4993900,6
2018,2280490,207363,1269685,2308663,3378786,4417764,9
2017,2786009,253795,815892,2028515,3439451,4652074,12
2016,1444823,-57184,770043,1961398,3206923,4398278,15
2015,1396890,472172,1146134,2176391,3425205,4455462,25
2014,5577191,-560809,2320709,3081840,3222159,3983290,25
2013,4756027,560131,2208400,3324985,3622399,4772323,22
2012,6576321,-331907,3488104,4108863,3591433,4212192,44
2011,15759005,3455831,2673353,6337338,2949824,6613809,75
2010,7539227,1029630,2142179,4057490,2141493,4117898,33
2009,6013814,409452,2671063,4097559,2071224,3497720,33
2008,10442172,1793316,3652602,5281986,1458884,3088268,73
2007,8503303,2061423,2722723,3824265,1200121,2301663,66
2006,3263818,975759,1188443,1043977,1103457,974687,30
2005,16959,2,5127,0,4055,-1072,0
